Province_Number,Political_Subdivision_Segment,Projected_Longitude,Projected_Latitude,Unprojected_Latitude_Radians,Unprojected_Longitude/Radians
53,1,2673.77,3849.47,0.25349,0.68404
53,1,2674.34,3846.65,0.2534,0.68406
53,1,2674.62,3843.24,0.25329,0.68407
53,1,2675.64,3840.72,0.2532,0.6841
53,1,2676.94,3838.5,0.25313,0.68415
53,1,2678.61,3836.8,0.25307,0.6842
53,1,2678.69,3836.72,0.25307,0.68421
53,1,2678.69,3836.72,0.25307,0.68421
53,1,2678.84,3836.57,0.25307,0.68421
53,1,2680.58,3834.64,0.253,0.68427
53,1,2681.6,3831.98,0.25292,0.6843
53,1,2682.61,3829.01,0.25282,0.68434
53,1,2682.89,3825.75,0.25271,0.68435
53,1,2683.47,3822.79,0.25262,0.68437
53,1,2684.04,3819.82,0.25252,0.68438
53,1,2685.5,3817.3,0.25244,0.68443
53,1,2686.8,3815.08,0.25236,0.68448
53,1,2688.26,3812.71,0.25229,0.68453
53,1,2689.27,3810.19,0.2522,0.68456
53,1,2689.85,3807.22,0.25211,0.68458
53,1,2690.57,3804.26,0.25201,0.6846
53,1,2691.58,3801.74,0.25193,0.68464
53,1,2694.5,3801.15,0.25191,0.68473
53,1,2697.57,3801.89,0.25193,0.68484
53,1,2700.2,3802.77,0.25196,0.68492
53,1,2702.4,3804.25,0.25201,0.685
53,1,2704.45,3806.03,0.25207,0.68506
53,1,2706.35,3808.1,0.25214,0.68513
53,1,2707.53,3810.62,0.25222,0.68517
53,1,2708.41,3813.44,0.25231,0.68519
53,1,2709.3,3816.4,0.25241,0.68522
53,1,2709.75,3819.66,0.25251,0.68524
53,1,2710.63,3822.63,0.25261,0.68527
53,1,2712.24,3824.7,0.25268,0.68532
53,1,2714.15,3826.48,0.25274,0.68538
53,1,2716.49,3827.81,0.25278,0.68546
53,1,2718.68,3829.29,0.25283,0.68553
53,1,2721.31,3830.18,0.25286,0.68562
53,1,2723.22,3831.21,0.25289,0.68568
53,1,2725.85,3832.25,0.25293,0.68577
53,1,2728.62,3833.29,0.25296,0.68586
53,1,2731.55,3833.88,0.25298,0.68596
53,1,2735.34,3833.73,0.25297,0.68609
53,1,2738.99,3833.58,0.25297,0.68621
53,1,2742.35,3833.13,0.25296,0.68632
53,1,2745.71,3832.69,0.25294,0.68643
53,1,2748.63,3831.8,0.25291,0.68653
53,1,2751.55,3830.9,0.25288,0.68662
53,1,2754.47,3830.16,0.25286,0.68672
53,1,2757.38,3829.27,0.25283,0.68682
53,1,2760.45,3828.38,0.2528,0.68692
53,1,2762.37,3827.89,0.25278,0.68698
53,1,2763.37,3827.64,0.25278,0.68702
53,1,2767.02,3827.49,0.25277,0.68714
53,1,2770.09,3828.08,0.25279,0.68724
53,1,2773.01,3828.67,0.25281,0.68734
53,1,2775.64,3829.71,0.25284,0.68742
53,1,2778.42,3830.75,0.25288,0.68752
53,1,2781.05,3831.78,0.25291,0.6876
53,1,2783.24,3833.11,0.25296,0.68768
53,1,2785.87,3834.15,0.25299,0.68776
53,1,2788.65,3835.19,0.25302,0.68786
53,1,2791.28,3836.08,0.25305,0.68794
53,1,2792.78,3836.67,0.25307,0.68799
53,1,2792.78,3836.67,0.25307,0.68799
53,1,2792.9,3836.71,0.25307,0.688
53,1,2793.91,3837.11,0.25309,0.68803
53,1,2796.83,3837.7,0.25311,0.68813
53,1,2799.17,3839.04,0.25315,0.6882
53,1,2801.37,3839.78,0.25317,0.68828
53,1,2804.43,3840.37,0.25319,0.68838
53,1,2807.5,3840.96,0.25321,0.68848
53,1,2810.42,3840.96,0.25321,0.68858
53,1,2813.34,3840.07,0.25318,0.68868
53,1,2817.14,3839.92,0.25318,0.6888
53,1,2820.5,3840.21,0.25319,0.68891
53,1,2823.42,3840.81,0.25321,0.68901
53,1,2825.76,3842.14,0.25325,0.68909
53,1,2827.66,3843.92,0.25331,0.68915
53,1,2829.27,3845.99,0.25338,0.6892
53,1,2830.88,3848.21,0.25345,0.68926
53,1,2832.34,3850.29,0.25352,0.68931
53,1,2833.95,3852.51,0.25359,0.68936
53,1,2835.27,3854.21,0.25365,0.6894
53,1,2835.57,3854.58,0.25366,0.68941
53,1,2838.2,3855.62,0.25369,0.6895
53,1,2841.55,3855.91,0.2537,0.68961
53,1,2844.48,3856.51,0.25372,0.68971
53,1,2846.81,3857.84,0.25377,0.68979
53,1,2848.72,3859.62,0.25382,0.68985
53,1,2849.6,3862.43,0.25392,0.68988
53,1,2849.75,3866.14,0.25404,0.68988
53,1,2850.63,3869.1,0.25413,0.68991
53,1,2851.8,3871.62,0.25422,0.68995
53,1,2853.41,3873.69,0.25428,0.69
53,1,2855.75,3875.03,0.25433,0.69008
53,1,2857.94,3876.51,0.25438,0.69015
53,1,2861.74,3876.36,0.25437,0.69028
53,1,2864.66,3875.47,0.25434,0.69038
53,1,2866.85,3873.98,0.25429,0.69045
53,1,2869.03,3872.35,0.25424,0.69052
53,1,2871.22,3870.87,0.25419,0.6906
53,1,2873.41,3869.24,0.25414,0.69067
53,1,2875.59,3867.76,0.25409,0.69074
53,1,2877.34,3865.83,0.25403,0.6908
53,1,2879.53,3864.35,0.25398,0.69087
53,1,2881.28,3862.42,0.25392,0.69093
53,1,2883.47,3860.94,0.25387,0.691
53,1,2885.65,3859.01,0.2538,0.69108
53,1,2887.84,3857.38,0.25375,0.69115
53,1,2889.59,3855.46,0.25369,0.69121
53,1,2891.34,3853.68,0.25363,0.69126
53,1,2892.8,3851.31,0.25355,0.69131
53,1,2894.11,3849.08,0.25348,0.69136
53,1,2895.13,3846.56,0.2534,0.69139
53,1,2895.12,3842.12,0.25325,0.69139
53,1,2898.33,3841.67,0.25324,0.6915
53,1,2901.98,3841.52,0.25323,0.69162
53,1,2905.34,3841.82,0.25324,0.69173
53,1,2908.7,3841.97,0.25325,0.69184
53,1,2912.5,3841.82,0.25324,0.69197
53,1,2915.86,3841.37,0.25323,0.69208
53,1,2918.34,3840.19,0.25319,0.69216
53,1,2920.96,3839,0.25315,0.69225
53,1,2923.44,3837.81,0.25311,0.69233
53,1,2925.89,3836.71,0.25307,0.69241
53,1,2926.07,3836.63,0.25307,0.69242
53,1,2926.07,3836.63,0.25307,0.69242
53,1,2928.99,3835.74,0.25304,0.69251
53,1,2931.62,3834.55,0.253,0.6926
53,1,2934.54,3833.66,0.25297,0.6927
53,1,2937.9,3833.22,0.25296,0.69281
53,1,2941.11,3832.77,0.25295,0.69292
53,1,2944.47,3833.07,0.25296,0.69303
53,1,2947.83,3833.21,0.25296,0.69314
53,1,2951.19,3833.51,0.25297,0.69325
53,1,2953.96,3834.55,0.253,0.69334
53,1,2956.88,3835.14,0.25302,0.69344
53,1,2959.51,3836.03,0.25305,0.69353
53,1,2961.01,3836.62,0.25307,0.69358
53,1,2961.02,3836.62,0.25307,0.69358
53,1,2961.24,3836.71,0.25307,0.69359
53,1,2962.14,3837.06,0.25309,0.69362
53,1,2964.77,3838.1,0.25312,0.6937
53,1,2967.11,3839.43,0.25316,0.69378
53,1,2969.45,3840.77,0.25321,0.69386
53,1,2972.08,3841.8,0.25324,0.69395
53,1,2974.41,3843.29,0.25329,0.69402
53,1,2977.34,3843.88,0.25331,0.69412
53,1,2980.4,3844.47,0.25333,0.69422
53,1,2984.05,3844.32,0.25332,0.69434
53,1,2987.41,3843.88,0.25331,0.69445
53,1,2990.04,3842.69,0.25327,0.69454
53,1,2992.52,3841.51,0.25323,0.69462
53,1,2994.71,3839.88,0.25318,0.6947
53,1,2996.17,3837.65,0.25311,0.69475
53,1,2997.04,3836.7,0.25307,0.69477
53,1,2997.11,3836.61,0.25307,0.69478
53,1,2997.11,3836.61,0.25307,0.69478
53,1,2997.92,3835.73,0.25304,0.6948
53,1,2999.67,3833.8,0.25298,0.69486
53,1,3001.42,3831.87,0.25292,0.69492
53,1,3004.05,3830.69,0.25288,0.69501
53,1,3006.97,3830.69,0.25288,0.6951
53,1,3008.87,3831.72,0.25291,0.69517
53,1,3012.23,3831.87,0.25292,0.69528
53,1,3014.86,3830.69,0.25288,0.69537
53,1,3017.05,3829.2,0.25283,0.69544
53,1,3018.8,3827.28,0.25277,0.6955
53,1,3020.99,3825.79,0.25272,0.69557
53,1,3022.3,3823.42,0.25264,0.69561
53,1,3024.2,3821.64,0.25258,0.69568
53,1,3025.95,3819.72,0.25252,0.69573
53,1,3027.7,3817.79,0.25246,0.69579
53,1,3029.75,3814.05,0.25233,0.69586
53,1,3016.3,3809.73,0.25219,0.69541
53,1,3002.84,3802.17,0.25194,0.69497
53,1,2996.11,3796.76,0.25177,0.69474
53,1,2978.16,3788.12,0.25149,0.69415
53,1,2960.22,3784.88,0.25138,0.69355
53,1,2946.76,3776.23,0.2511,0.69311
53,1,2942.26,3765.43,0.25074,0.69296
53,1,2942.24,3752.45,0.25032,0.69296
53,1,2941.11,3738.4,0.24986,0.69292
53,1,2929.86,3716.79,0.24915,0.69255
53,1,2926.48,3705.98,0.2488,0.69244
53,1,2927.59,3694.09,0.24841,0.69247
53,1,2938.8,3685.44,0.24813,0.69285
53,1,2954.49,3664.89,0.24745,0.69337
53,1,2960.08,3647.6,0.24689,0.69355
53,1,2965.66,3608.68,0.24562,0.69374
53,1,2974.6,3569.75,0.24434,0.69404
53,1,2985.69,3486.22,0.24161,0.69441
53,1,2990.17,3468.92,0.24104,0.69456
53,1,2990.15,3445.13,0.24027,0.69456
53,1,2985.63,3415.94,0.23931,0.69441
53,1,2973.24,3393.23,0.23857,0.694
53,1,2958.6,3366.2,0.23769,0.69351
53,1,2947.32,3335.93,0.2367,0.69314
53,1,2946.18,3315.38,0.23602,0.6931
53,1,2948.41,3297,0.23542,0.69318
53,1,2952.89,3281.86,0.23493,0.69333
53,1,2957.38,3266.72,0.23443,0.69348
53,1,2955.11,3247.25,0.2338,0.6934
53,1,2948.33,3219.13,0.23288,0.69318
53,1,2949.43,3197.5,0.23217,0.69322
53,1,2953.91,3176.95,0.2315,0.69336
53,1,2968.54,3168.3,0.23121,0.69385
53,1,2980.92,3154.24,0.23075,0.69426
53,1,2983.15,3128.28,0.22991,0.69433
53,1,2984.26,3102.32,0.22906,0.69437
53,1,2978.61,3080.69,0.22835,0.69418
53,1,2976.31,3036.96,0.22692,0.69411
53,1,2988.69,3013.16,0.22614,0.69452
53,1,3004.46,2994.77,0.22554,0.69504
53,1,3019.1,2975.3,0.2249,0.69552
53,1,3020.22,2952.58,0.22416,0.69556
53,1,3019.07,2920.13,0.2231,0.69552
53,1,3016.81,2897.41,0.22236,0.69545
53,1,3011.16,2881.18,0.22183,0.69526
53,1,2999.86,2866.04,0.22133,0.69489
53,1,2998.72,2849.81,0.2208,0.69485
53,1,2998.71,2832.5,0.22024,0.69485
53,1,3003.22,2817.36,0.21974,0.695
53,1,3013.37,2810.86,0.21953,0.69534
53,1,3025.79,2803.29,0.21928,0.69575
53,1,3033.69,2792.47,0.21893,0.69601
53,1,3033.68,2782.73,0.21861,0.69601
53,1,3030.29,2771.91,0.21826,0.69589
53,1,3026.89,2755.69,0.21773,0.69578
53,1,3017.85,2741.62,0.21727,0.69549
53,1,3006.54,2711.33,0.21628,0.69511
53,1,2999.75,2686.44,0.21546,0.69489
53,1,2987.3,2660.48,0.21461,0.69448
53,1,2984.46,2629.1,0.21359,0.69439
53,1,2966.37,2629.1,0.21359,0.69379
53,1,2939.25,2630.19,0.21362,0.6929
53,1,2901.96,2631.28,0.21366,0.69167
53,1,2864.67,2633.45,0.21373,0.69044
53,1,2831.9,2634.54,0.21377,0.68936
53,1,2802.51,2630.23,0.21362,0.6884
53,1,2776.52,2632.4,0.2137,0.68754
53,1,2752.81,2642.15,0.21401,0.68676
53,1,2721.26,2680.03,0.21525,0.68572
53,1,2706.7,2733.05,0.21698,0.68523
53,1,2696.12,2789.32,0.21882,0.68488
53,1,2699.58,2817.44,0.21974,0.68499
53,1,2710.96,2854.22,0.22094,0.68536
53,1,2722.3,2874.77,0.22162,0.68574
53,1,2731.35,2887.75,0.22204,0.68603
53,1,2737.04,2908.3,0.22271,0.68622
53,1,2734.83,2925.61,0.22328,0.68615
53,1,2728.09,2936.43,0.22363,0.68592
53,1,2710.1,2959.16,0.22437,0.68533
53,1,2702.27,2982.96,0.22515,0.68507
53,1,2688.77,2992.7,0.22547,0.68462
53,1,2679.75,2993.79,0.22551,0.68432
53,1,2654.95,2994.88,0.22554,0.6835
53,1,2625.65,2999.22,0.22568,0.68254
53,1,2602.02,3012.22,0.22611,0.68175
53,1,2591.93,3029.53,0.22667,0.68142
53,1,2590.87,3049,0.22731,0.68138
53,1,2590.95,3072.8,0.22809,0.68138
53,1,2582,3093.36,0.22876,0.68109
53,1,2564.04,3109.59,0.22929,0.68049
53,1,2534.78,3119.34,0.22961,0.67952
53,1,2506.63,3121.53,0.22968,0.67859
53,1,2467.24,3131.29,0.23,0.67729
53,1,2433.56,3155.11,0.23077,0.67617
53,1,2407.8,3185.42,0.23176,0.67532
53,1,2402.28,3209.22,0.23254,0.67513
53,1,2399.05,3239.5,0.23353,0.67502
53,1,2393.51,3256.81,0.2341,0.67483
53,1,2377.78,3262.23,0.23428,0.67431
53,1,2355.27,3263.33,0.23431,0.67357
53,1,2328.28,3266.6,0.23442,0.67268
53,1,2323.83,3276.34,0.23474,0.67253
53,1,2321.66,3291.48,0.23523,0.67245
53,1,2313.83,3299.06,0.23548,0.67219
53,1,2301.46,3301.23,0.23555,0.67178
53,1,2271.1,3304.51,0.23565,0.67078
53,1,2237.28,3291.57,0.23523,0.66966
53,1,2204.59,3282.95,0.23495,0.66858
53,1,2159.54,3275.43,0.2347,0.66709
53,1,2101.06,3280.91,0.23488,0.66516
53,1,2057.31,3300.43,0.23551,0.66371
53,1,2009.11,3323.2,0.23626,0.66211
53,1,1968.74,3339.48,0.23679,0.66077
53,1,1950.79,3344.91,0.23696,0.66017
53,1,1942.85,3337.35,0.23672,0.65991
53,1,1926.96,3318.99,0.23611,0.65939
53,1,1917.79,3298.45,0.23544,0.65909
53,1,1900.72,3274.69,0.23466,0.65854
53,1,1892.63,3249.82,0.23385,0.65828
53,1,1869.99,3233.63,0.23332,0.65753
53,1,1847.41,3226.1,0.23307,0.65679
53,1,1824.84,3219.64,0.23286,0.65604
53,1,1801.15,3214.27,0.23268,0.65526
53,1,1763.99,3212.17,0.23261,0.65403
53,1,1726.92,3220.88,0.2329,0.65281
53,1,1695.5,3231.75,0.23325,0.65176
53,1,1651.69,3240.48,0.23353,0.65031
53,1,1613.44,3241.63,0.23357,0.64905
53,1,1591.95,3231.93,0.23325,0.64834
53,1,1567.04,3217.92,0.23279,0.64752
53,1,1552.28,3206.05,0.2324,0.64704
53,1,1526.39,3206.1,0.2324,0.64618
53,1,1507.28,3208.3,0.23247,0.64555
53,1,1491.57,3213.74,0.23265,0.64503
53,1,1437.92,3247.37,0.23374,0.64324
53,1,1404.49,3275.56,0.23466,0.64213
53,1,1378.88,3298.33,0.23541,0.64127
53,1,1355.46,3315.68,0.23597,0.64049
53,1,1325.18,3323.32,0.23622,0.63949
53,1,1298.28,3330.95,0.23647,0.63859
53,1,1271.6,3355.88,0.23728,0.6377
53,1,1262.87,3376.45,0.23795,0.6374
53,1,1255.27,3397.01,0.23862,0.63714
53,1,1232.04,3426.27,0.23958,0.63636
53,1,1230.13,3449.25,0.24033,0.63629
53,1,1234.2,3458.29,0.24063,0.63642
53,1,1237.98,3467.47,0.24093,0.63654
53,1,1242.05,3476.5,0.24122,0.63667
53,1,1246.13,3485.54,0.24152,0.6368
53,1,1246.58,3486.28,0.24154,0.63681
53,1,1243.62,3495.48,0.24184,0.63671
53,1,1240.67,3504.68,0.24214,0.63661
53,1,1237.57,3513.87,0.24244,0.6365
53,1,1234.62,3523.22,0.24275,0.6364
53,1,1231.67,3532.42,0.24305,0.6363
53,1,1228.72,3541.62,0.24335,0.6362
53,1,1226.04,3549.04,0.24359,0.63611
54,1,5.38,-142.17,0.12293,0.59774
54,1,42.48,-142.28,0.12293,0.59895
54,1,83.93,-139.95,0.12301,0.60029
54,1,126.86,-131.23,0.1233,0.60168
54,1,143.3,-127.2,0.12343,0.60222
54,1,157.14,-124.8,0.12351,0.60266
54,1,174.35,-128.11,0.12341,0.60322
54,1,184.53,-134.05,0.12322,0.60356
54,1,193.2,-139.58,0.12304,0.60384
54,1,216.17,-170.14,0.1221,0.6046
54,1,225.54,-170.14,0.12207,0.6049
54,1,234.3,-170.14,0.12213,0.60518
54,1,261.32,-143.85,0.1229,0.60605
54,1,284.84,-124.34,0.12354,0.60681
54,1,305.73,-108.9,0.12405,0.60748
54,1,322.18,-103.24,0.12423,0.60801
54,1,327.37,-102.44,0.12426,0.60818
54,1,413.74,-102.45,0.12427,0.61099
54,1,447.48,-85.63,0.12482,0.61208
54,1,464.76,-83.23,0.1249,0.61264
54,1,476.49,-84.06,0.12487,0.61302
54,1,488.53,-88.16,0.12474,0.61341
54,1,512.93,-96.4,0.12447,0.6142
54,1,519.06,-97.62,0.12443,0.6144
54,1,522.94,-97.22,0.12445,0.61453
54,1,531.04,-97.26,0.12445,0.61479
54,1,552.77,-81.82,0.12495,0.61549
54,1,561.46,-76.13,0.12514,0.61577
54,1,577.91,-70.46,0.12532,0.61631
54,1,586.54,-70.48,0.12532,0.61659
54,1,613.25,-73,0.12525,0.61745
54,1,625.34,-72.21,0.12527,0.61785
54,1,630.55,-68.24,0.1254,0.61801
54,1,634.06,-63.26,0.12556,0.61813
54,1,652.12,-25.79,0.12679,0.6187
54,1,660.47,-10.31,0.12729,0.61897
54,1,671.57,21.87,0.12835,0.61932
54,1,672.67,44.71,0.12909,0.61935
54,1,672.82,59.39,0.12957,0.61935
54,1,669.96,75.3,0.13009,0.61925
54,1,663.66,91.21,0.13061,0.61904
54,1,634.59,114.94,0.13138,0.61808
54,1,600.36,138.26,0.13214,0.61696
54,1,574.89,149.87,0.13252,0.61613
54,1,572.27,169.75,0.13316,0.61604
54,1,569.89,188.1,0.13376,0.61596
54,1,566.65,207.28,0.13439,0.61584
54,1,566.82,223.18,0.13491,0.61584
54,1,568.25,235.82,0.13532,0.61589
54,1,571.83,248.04,0.13572,0.616
54,1,576.68,257.82,0.13604,0.61615
54,1,587.12,267.17,0.13635,0.61649
54,1,597.14,277.34,0.13668,0.61681
54,1,605.46,289.96,0.13709,0.61708
54,1,616.84,306.24,0.13762,0.61744
54,1,629.87,316.81,0.13797,0.61786
54,1,656.25,326.94,0.1383,0.61872
54,1,677.43,334.63,0.13856,0.6194
54,1,689.57,342.35,0.13881,0.61979
54,1,699.08,346,0.13893,0.6201
54,1,712.45,347.6,0.13898,0.62054
54,1,725.35,345.93,0.13893,0.62096
54,1,742.48,337.33,0.13865,0.62152
54,1,759.17,326.69,0.1383,0.62206
54,1,778.49,321.34,0.13813,0.62269
54,1,800.02,320.48,0.1381,0.62339
54,1,816.83,322.07,0.13816,0.62394
54,1,833.24,326.52,0.1383,0.62447
54,1,850.95,332.18,0.13849,0.62505
54,1,860.75,344.19,0.13888,0.62536
54,1,862.58,354.78,0.13923,0.62542
54,1,859.69,367.02,0.13963,0.62532
54,1,848.18,378.47,0.14,0.62494
54,1,840.07,385.42,0.14023,0.62468
54,1,832.86,396.44,0.14058,0.62444
54,1,832.5,403.37,0.14081,0.62442
54,1,832.61,413.98,0.14116,0.62442
54,1,834.86,424.16,0.14149,0.62449
54,1,840.53,431.49,0.14173,0.62468
54,1,844.88,435.56,0.14186,0.62482
54,1,857.43,442.05,0.14208,0.62522
54,1,874.7,448.13,0.14228,0.62578
54,1,893.65,448.9,0.1423,0.6264
54,1,912.15,447.64,0.14226,0.627
54,1,928.47,444.34,0.14216,0.62753
54,1,938.72,436.16,0.14189,0.62787
54,1,947.63,423.1,0.14146,0.62816
54,1,954.37,407.99,0.14097,0.62839
54,1,956.82,393.72,0.1405,0.62847
54,1,956.22,375.78,0.13992,0.62846
54,1,950.9,360.3,0.13941,0.62829
54,1,939.07,338.71,0.13871,0.62791
54,1,932.89,323.23,0.1382,0.62771
54,1,932.33,308.96,0.13774,0.6277
54,1,935.22,296.31,0.13732,0.6278
54,1,944.15,283.65,0.13691,0.62809
54,1,959.95,269.76,0.13646,0.62861
54,1,974.03,254.64,0.13597,0.62907
54,1,986.36,237.08,0.13539,0.62948
54,1,998.88,205.91,0.13438,0.6299
54,1,1002.59,186.74,0.13375,0.63002
54,1,1010.21,171.64,0.13326,0.63027
54,1,1022.16,158.56,0.13283,0.63067
54,1,1035.87,149.56,0.13254,0.63111
54,1,1052.61,142.19,0.1323,0.63166
54,1,1071.04,129.51,0.13189,0.63226
54,1,1086.88,117.25,0.13149,0.63278
54,1,1101.46,108.66,0.13121,0.63326
54,1,1125.05,93.93,0.13073,0.63403
54,1,1144.82,86.55,0.13049,0.63467
54,1,1170.62,79.16,0.13025,0.63551
54,1,1191.72,75.86,0.13014,0.6362
54,1,1216.3,69.85,0.12995,0.637
54,1,1237.77,58.39,0.12958,0.6377
54,1,1257.05,42.46,0.12906,0.63833
54,1,1277.18,24.89,0.12849,0.63899
54,1,1300.82,13.84,0.12813,0.63976
54,1,1330.51,4.81,0.12783,0.64072
54,1,1359.75,-6.25,0.12747,0.64168
54,1,1386.43,-14.85,0.1272,0.64255
54,1,1419.14,-24.69,0.12688,0.64361
54,1,1458.32,-35.36,0.12653,0.64488
54,1,1478.15,-37.84,0.12645,0.64553
54,1,1496.71,-35.42,0.12653,0.64613
54,1,1523.94,-26.9,0.12681,0.64701
54,1,1547.3,-15.93,0.12717,0.64777
54,1,1573.24,-5.37,0.12751,0.64861
54,1,1593.57,3.98,0.12782,0.64927
54,1,1629.16,16.18,0.12822,0.65042
54,1,1662.42,25.51,0.12853,0.6515
54,1,1687.08,38.11,0.12894,0.6523
54,1,1706.56,51.54,0.12938,0.65293
54,1,1713.93,58.87,0.12962,0.65317
54,1,1722.19,71.09,0.13002,0.65343
54,1,1726.15,83.72,0.13043,0.65356
54,1,1728.43,104.92,0.13112,0.65363
54,1,1728.54,125.31,0.13179,0.65363
54,1,1727.82,149.36,0.13257,0.6536
54,1,1727.07,168.53,0.1332,0.65357
54,1,1721.23,200.6,0.13425,0.65338
54,1,1712.81,233.23,0.13531,0.6531
54,1,1710.91,276.45,0.13672,0.65303
54,1,1704.22,309.49,0.1378,0.6528
54,1,1709.09,330.68,0.13849,0.65296
54,1,1719.92,341.27,0.13884,0.65331
54,1,1737.13,347.12,0.13903,0.65387
54,1,1757.81,349.54,0.13911,0.65454
54,1,1774.65,356.44,0.13934,0.65508
54,1,1783.75,366.22,0.13965,0.65538
54,1,1785.1,377.22,0.14001,0.65542
54,1,1783.06,395.98,0.14063,0.65535
54,1,1780.57,412.29,0.14116,0.65527
54,1,1788,431.04,0.14177,0.6555
54,1,1791.94,441.22,0.1421,0.65563
54,1,1795.03,454.27,0.14253,0.65573
54,1,1792.93,462.83,0.14281,0.65566
54,1,1787.81,470.99,0.14308,0.65549
54,1,1780.95,474.67,0.14319,0.65527
54,1,1766.31,475.1,0.14321,0.65479
54,1,1753.4,475.11,0.14321,0.65437
54,1,1742.24,479.21,0.14334,0.65401
54,1,1735.43,491.45,0.14374,0.65378
54,1,1735.5,502.86,0.14411,0.65378
54,1,1735.15,515.5,0.14453,0.65377
54,1,1734.78,525.69,0.14486,0.65375
54,1,1737.61,564.99,0.14614,0.65384
54,1,1745.08,590.25,0.14697,0.65408
54,1,1755.52,609.4,0.14759,0.65441
54,1,1768.12,628.95,0.14823,0.65482
54,1,1782.81,639.53,0.14858,0.65529
54,1,1795.29,641.96,0.14866,0.6557
54,1,1811.19,639.09,0.14856,0.65622
54,1,1824.47,630.51,0.14828,0.65665
54,1,1838.6,620.3,0.14795,0.65711
54,1,1859.66,617.01,0.14785,0.6578
54,1,1876.86,616.17,0.14782,0.65836
54,1,1895.31,608.81,0.14758,0.65896
54,1,1913.34,602.26,0.14737,0.65955
54,1,1938.71,599.79,0.14729,0.66038
54,1,1966.66,597.72,0.14722,0.66129
54,1,1994.18,597.28,0.14721,0.66219
54,1,2019.56,596.03,0.14717,0.66301
54,1,2047.35,606.19,0.1475,0.66392
54,1,2065.05,619.22,0.14793,0.66449
54,1,2078.01,631.02,0.14831,0.66491
54,1,2090.52,637.94,0.14854,0.66532
54,1,2107.75,645.67,0.14879,0.66588
54,1,2122.38,645.65,0.14879,0.66635
54,1,2140.43,642.78,0.1487,0.66694
54,1,2156.73,634.61,0.14843,0.66747
54,1,2170.03,626.45,0.14816,0.66791
54,1,2182.45,612.57,0.14771,0.66831
54,1,2190.14,601.15,0.14734,0.66857
54,1,2196.54,588.51,0.14693,0.66878
54,1,2202.52,578.72,0.14661,0.66897
54,1,2214.12,574.22,0.14646,0.66935
54,1,2229.17,572.17,0.14639,0.66984
54,1,2240.8,575.42,0.1465,0.67022
54,1,2254.18,586.83,0.14687,0.67065
54,1,2264.15,605.98,0.1475,0.67097
54,1,2274.1,621.05,0.14799,0.6713
54,1,2289.36,641.72,0.14867,0.67179
54,1,2311.78,656.38,0.14915,0.67252
54,1,2333.3,663.29,0.14937,0.67322
54,1,2353.95,663.68,0.14939,0.67389
54,1,2379.3,657.14,0.14917,0.67472
54,1,2397.74,642.45,0.14869,0.67532
54,1,2409.28,618.8,0.14792,0.6757
54,1,2414.35,592.29,0.14706,0.67587
54,1,2419.87,566.2,0.1462,0.67605
54,1,2427.56,550.3,0.14569,0.6763
54,1,2442.98,528.68,0.14498,0.67681
54,1,2436.06,514.01,0.1445,0.67658
54,1,2436.86,495.25,0.14389,0.67661
54,1,2430.79,479.77,0.14338,0.67641
54,1,2424.74,472.43,0.14314,0.67622
54,1,2408.38,470.81,0.14309,0.67568
54,1,2393.77,478.16,0.14333,0.67521
54,1,2382.61,489.58,0.1437,0.67484
54,1,2373.21,509.97,0.14437,0.67454
54,1,2368.96,523.84,0.14482,0.6744
54,1,2359.51,528.74,0.14498,0.67409
54,1,2347.46,529.56,0.14501,0.6737
54,1,2340.54,519.78,0.14469,0.67347
54,1,2341.33,498.58,0.14399,0.6735
54,1,2342.98,479.01,0.14336,0.67356
54,1,2342.85,441.51,0.14213,0.67356
54,1,2342.74,408.08,0.14104,0.67356
54,1,2333.14,368.95,0.13976,0.67325
54,1,2315.82,342.05,0.13888,0.67269
54,1,2305.4,319.23,0.13814,0.67235
54,1,2288.08,293.97,0.13731,0.67179
54,1,2275.96,276.86,0.13675,0.6714
54,1,2261.37,249.77,0.13587,0.67093
54,1,2259.54,220.42,0.13491,0.67087
54,1,2256.86,194.33,0.13406,0.67079
54,1,2255.88,160.9,0.13297,0.67076
54,1,2247.18,138.89,0.13225,0.67048
54,1,2235.04,120.97,0.13166,0.67009
54,1,2217.72,99.78,0.13097,0.66953
54,1,2193.5,79.42,0.13031,0.66874
54,1,2183.1,66.38,0.12988,0.66841
54,1,2175.27,48.45,0.1293,0.66815
54,1,2159.7,36.23,0.1289,0.66765
54,1,2138.08,21.57,0.12842,0.66695
54,1,2122.53,15.07,0.1282,0.66645
54,1,2101.77,0.41,0.12772,0.66577
54,1,2082.71,-18.33,0.12711,0.66516
54,1,2075.76,-31.37,0.12669,0.66493
54,1,2068.74,-58.27,0.12581,0.66471
54,1,2065.18,-83.54,0.12498,0.6646
54,1,2061.61,-113.71,0.124,0.66448
54,1,2067.53,-141.44,0.12309,0.66468
54,1,2088.19,-156.14,0.12261,0.66535
54,1,2113.25,-148.82,0.12285,0.66617
54,1,2131.46,-125.19,0.12363,0.66675
54,1,2167.8,-101.58,0.1244,0.66793
54,1,2192.02,-86.92,0.12488,0.66871
54,1,2223.11,-78.8,0.12514,0.66972
54,1,2252.44,-79.64,0.12512,0.67068
54,1,2278.31,-84.55,0.12496,0.67152
54,1,2290.39,-85.38,0.12493,0.67191
