household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq0a,hh_s5cq04,hh_s5cq05
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,111,Children 6-15 ye,0,0
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,111,Adults 16-65 yea,4,4
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,111,Adults over 65 y,0,0
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,132,Children 0-5 yea,0,0
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,132,Children 6-15 ye,2,2
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,132,Adults 16-65 yea,2,2
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,132,Adults over 65 y,0,0
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,153,Children 0-5 yea,0,0
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,153,Children 6-15 ye,3,2
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,153,Adults 16-65 yea,2,3
7.21011E+12,7.21011E+16,1,1436.287231,7,1,62,153,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,1029.362305,7,19,1,92,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,1029.362305,7,19,1,92,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,1029.362305,7,19,1,92,Adults 16-65 yea,0,0
7.2219E+12,7.2219E+16,3,1029.362305,7,19,1,92,Adults over 65 y,7,21
7.2219E+12,7.2219E+16,3,867.3165894,7,19,2,125,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,867.3165894,7,19,2,125,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,867.3165894,7,19,2,125,Adults 16-65 yea,7,30
7.2219E+12,7.2219E+16,3,867.3165894,7,19,2,125,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,502.9450989,7,19,5,148,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,502.9450989,7,19,5,148,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,502.9450989,7,19,5,148,Adults 16-65 yea,7,9
7.2219E+12,7.2219E+16,3,502.9450989,7,19,5,148,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,21,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,21,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,21,Adults 16-65 yea,2,2
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,21,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,43,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,43,Children 6-15 ye,3,3
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,43,Adults 16-65 yea,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,43,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,54,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,54,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,54,Adults 16-65 yea,2,6
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,54,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,76,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,76,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,76,Adults 16-65 yea,1,3
7.2219E+12,7.2219E+16,3,791.6754761,7,19,6,76,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,3,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,3,Children 6-15 ye,1,4
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,3,Adults 16-65 yea,7,21
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,3,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,39,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,39,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,39,Adults 16-65 yea,3,17
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,39,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,57,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,57,Children 6-15 ye,3,9
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,57,Adults 16-65 yea,2,4
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,57,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,93,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,93,Children 6-15 ye,2,4
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,93,Adults 16-65 yea,1,2
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,93,Adults over 65 y,1,1
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,129,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,129,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,129,Adults 16-65 yea,2,4
7.2219E+12,7.2219E+16,3,800.6849365,7,19,7,129,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,9,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,9,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,9,Adults 16-65 yea,1,2
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,9,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,130,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,130,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,130,Adults 16-65 yea,3,8
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,130,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,141,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,141,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,141,Adults 16-65 yea,5,5
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,141,Adults over 65 y,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,152,Children 0-5 yea,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,152,Children 6-15 ye,0,0
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,152,Adults 16-65 yea,3,8
7.2219E+12,7.2219E+16,3,752.7661133,7,19,7,152,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,19,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,19,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,19,Adults 16-65 yea,2,2
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,19,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,55,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,55,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,55,Adults 16-65 yea,2,3
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,55,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,67,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,67,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,67,Adults 16-65 yea,1,2
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,67,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,115,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,115,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,115,Adults 16-65 yea,1,1
1.20101E+13,1.20101E+17,3,1892.23584,12,1,1,115,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,2,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,2,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,2,Adults 16-65 yea,1,4
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,2,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,15,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,15,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,15,Adults 16-65 yea,1,1
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,15,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,27,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,27,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,27,Adults 16-65 yea,1,2
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,27,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,56,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,56,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,56,Adults 16-65 yea,1,1
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,56,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,80,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,80,Children 6-15 ye,1,2
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,80,Adults 16-65 yea,1,1
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,80,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,91,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,91,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,91,Adults 16-65 yea,2,2
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,91,Adults over 65 y,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,96,Children 0-5 yea,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,96,Children 6-15 ye,0,0
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,96,Adults 16-65 yea,3,3
1.20101E+13,1.20101E+17,1,372.63974,12,1,4,96,Adults over 65 y,0,0
1.20102E+13,1.20102E+17,1,183.5122375,12,2,4,205,Children 0-5 yea,0,0
1.20102E+13,1.20102E+17,1,183.5122375,12,2,4,205,Children 6-15 ye,0,0
1.20102E+13,1.20102E+17,1,183.5122375,12,2,4,205,Adults 16-65 yea,3,3
1.20102E+13,1.20102E+17,1,183.5122375,12,2,4,205,Adults over 65 y,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,102,Children 0-5 yea,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,102,Children 6-15 ye,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,102,Adults 16-65 yea,2,2
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,102,Adults over 65 y,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,120,Children 0-5 yea,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,120,Children 6-15 ye,2,2
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,120,Adults 16-65 yea,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,120,Adults over 65 y,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,138,Children 0-5 yea,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,138,Children 6-15 ye,6,3
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,138,Adults 16-65 yea,0,0
1.20102E+13,1.20102E+17,1,512.6434937,12,2,9,138,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,1,Children 0-5 yea,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,1,Children 6-15 ye,1,1
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,1,Adults 16-65 yea,1,1
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,1,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,13,Children 0-5 yea,3,3
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,13,Children 6-15 ye,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,13,Adults 16-65 yea,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,13,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,19,Children 0-5 yea,3,3
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,19,Children 6-15 ye,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,19,Adults 16-65 yea,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,19,Adults over 65 y,1,1
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,25,Children 0-5 yea,3,3
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,25,Children 6-15 ye,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,25,Adults 16-65 yea,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,25,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,31,Children 0-5 yea,3,3
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,31,Children 6-15 ye,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,31,Adults 16-65 yea,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,31,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,37,Children 0-5 yea,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,37,Children 6-15 ye,1,1
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,37,Adults 16-65 yea,1,1
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,37,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,470.2267761,12,1,17,43,Children 0-5 yea,3,3
1.20201E+13,1.20201E+17,1,470.2267761,12,1,17,43,Children 6-15 ye,2,2
1.20201E+13,1.20201E+17,1,470.2267761,12,1,17,43,Adults 16-65 yea,2,2
1.20201E+13,1.20201E+17,1,470.2267761,12,1,17,43,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,53,Children 0-5 yea,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,53,Children 6-15 ye,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,53,Adults 16-65 yea,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,53,Adults over 65 y,0,0
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,54,Children 0-5 yea,3,3
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,54,Children 6-15 ye,2,2
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,54,Adults 16-65 yea,1,1
1.20201E+13,1.20201E+17,1,1191.241211,12,1,17,54,Adults over 65 y,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,3,Children 0-5 yea,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,3,Children 6-15 ye,2,2
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,3,Adults 16-65 yea,1,1
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,3,Adults over 65 y,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,39,Children 0-5 yea,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,39,Children 6-15 ye,1,2
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,39,Adults 16-65 yea,1,1
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,39,Adults over 65 y,1,3
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,63,Children 0-5 yea,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,63,Children 6-15 ye,1,2
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,63,Adults 16-65 yea,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,63,Adults over 65 y,1,1
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,99,Children 0-5 yea,1,2
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,99,Children 6-15 ye,1,1
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,99,Adults 16-65 yea,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,99,Adults over 65 y,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,111,Children 0-5 yea,2,3
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,111,Children 6-15 ye,1,1
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,111,Adults 16-65 yea,0,0
1.20203E+13,1.20203E+17,1,459.0945435,12,3,4,111,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,21,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,21,Children 6-15 ye,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,21,Adults 16-65 yea,1,1
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,21,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,96,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,96,Children 6-15 ye,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,96,Adults 16-65 yea,2,2
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,96,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,120,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,120,Children 6-15 ye,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,120,Adults 16-65 yea,1,2
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,120,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,143,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,143,Children 6-15 ye,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,143,Adults 16-65 yea,1,1
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,143,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,43.883564,12,1,1,171,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,43.883564,12,1,1,171,Children 6-15 ye,0,0
1.20301E+13,1.20301E+17,1,43.883564,12,1,1,171,Adults 16-65 yea,3,3
1.20301E+13,1.20301E+17,1,43.883564,12,1,1,171,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,200,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,200,Children 6-15 ye,0,0
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,200,Adults 16-65 yea,3,4
1.20301E+13,1.20301E+17,1,623.1465454,12,1,1,200,Adults over 65 y,0,0
1.20301E+13,1.20301E+17,1,749.1719971,12,1,7,9,Children 0-5 yea,0,0
1.20301E+13,1.20301E+17,1,749.1719971,12,1,7,9,Children 6-15 ye,1,1
1.20301E+13,1.20301E+17,1,749.1719971,12,1,7,9,Adults 16-65 yea,3,3
1.20301E+13,1.20301E+17,1,749.1719971,12,1,7,9,Adults over 65 y,0,0
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,70,Children 0-5 yea,0,0
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,70,Children 6-15 ye,2,4
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,70,Adults 16-65 yea,0,0
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,70,Adults over 65 y,0,0
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,83,Children 0-5 yea,0,0
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,83,Children 6-15 ye,5,10
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,83,Adults 16-65 yea,0,0
1.20302E+13,1.20302E+17,1,1110.178345,12,2,10,83,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,18,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,18,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,18,Adults 16-65 yea,3,6
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,18,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,60,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,60,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,60,Adults 16-65 yea,2,2
1.30101E+13,1.30101E+17,3,899.8111572,13,1,3,60,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,3,831.5352783,13,1,12,94,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,3,831.5352783,13,1,12,94,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,3,831.5352783,13,1,12,94,Adults 16-65 yea,1,1
1.30101E+13,1.30101E+17,3,831.5352783,13,1,12,94,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,52,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,52,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,52,Adults 16-65 yea,1,1
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,52,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,172,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,172,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,172,Adults 16-65 yea,2,6
1.30101E+13,1.30101E+17,3,1057.053223,13,1,19,172,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,4,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,4,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,4,Adults 16-65 yea,1,21
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,4,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,22,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,22,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,22,Adults 16-65 yea,5,10
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,22,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,40,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,40,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,40,Adults 16-65 yea,2,4
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,40,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,10.17264748,13,1,1,49,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,10.17264748,13,1,1,49,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,10.17264748,13,1,1,49,Adults 16-65 yea,2,2
1.30101E+13,1.30101E+17,1,10.17264748,13,1,1,49,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,59,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,59,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,59,Adults 16-65 yea,7,21
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,59,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,78,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,78,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,78,Adults 16-65 yea,3,3
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,78,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,132,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,132,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,132,Adults 16-65 yea,7,7
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,132,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,150,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,150,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,150,Adults 16-65 yea,3,9
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,150,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,168,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,168,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,168,Adults 16-65 yea,4,4
1.30101E+13,1.30101E+17,1,210.5737915,13,1,1,168,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,32,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,32,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,32,Adults 16-65 yea,2,4
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,32,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,156,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,156,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,156,Adults 16-65 yea,1,1
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,156,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,202,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,202,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,202,Adults 16-65 yea,1,1
1.30101E+13,1.30101E+17,1,151.1516571,13,1,3,202,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,20,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,20,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,20,Adults 16-65 yea,1,1
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,20,Adults over 65 y,0,0
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,38,Children 0-5 yea,0,0
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,38,Children 6-15 ye,0,0
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,38,Adults 16-65 yea,2,6
1.30101E+13,1.30101E+17,1,163.3187714,13,1,4,38,Adults over 65 y,0,0
